cs
Java HotSpot(TM) 64-Bit Server VM (25.91-b15) for windows-amd64 JRE (1.8.0_91-b15), built on May 20 2016 17:43:15 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8264804k(3860248k free), swap 15342692k(7045120k free)
CommandLine flags: -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=D:/logs/temp.dump -XX:InitialHeapSize=10485760 -XX:MaxHeapSize=10485760 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
1.098: [GC (Allocation Failure) [PSYoungGen: 2048K->488K(2560K)] 2048K->874K(9728K), 0.0072442 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.039: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6957K->6955K(7168K)] 9005K->9003K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0116250 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.051: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6957K->6955K(7168K)] 9005K->9003K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132766 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.065: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6958K->6956K(7168K)] 9006K->9004K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132806 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.078: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6958K->6956K(7168K)] 9006K->9004K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126056 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.091: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6958K->6956K(7168K)] 9006K->9004K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131340 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.104: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6958K->6956K(7168K)] 9006K->9004K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0119875 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
4.116: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6959K->6957K(7168K)] 9007K->9005K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128481 secs] [Times: user=0.05 sys=0.01, real=0.01 secs] 
4.129: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6959K->6957K(7168K)] 9007K->9005K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0145581 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.144: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6959K->6957K(7168K)] 9007K->9005K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135224 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.158: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6960K->6958K(7168K)] 9008K->9006K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0145541 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
4.172: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6960K->6958K(7168K)] 9008K->9006K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0116655 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.184: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6960K->6958K(7168K)] 9008K->9006K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126665 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.197: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6960K->6958K(7168K)] 9008K->9006K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130560 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.210: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6961K->6959K(7168K)] 9009K->9007K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125954 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
4.223: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6961K->6959K(7168K)] 9009K->9007K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126147 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.236: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6961K->6959K(7168K)] 9009K->9007K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128481 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.249: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6962K->6960K(7168K)] 9010K->9008K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140876 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.263: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6962K->6960K(7168K)] 9010K->9008K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133426 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
4.277: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6962K->6960K(7168K)] 9010K->9008K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124156 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.289: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6962K->6960K(7168K)] 9010K->9008K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123591 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.302: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6963K->6961K(7168K)] 9011K->9009K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130717 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.315: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6963K->6961K(7168K)] 9011K->9009K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128106 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.328: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6963K->6961K(7168K)] 9011K->9009K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135472 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.342: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6964K->6962K(7168K)] 9012K->9010K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130494 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.355: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6964K->6962K(7168K)] 9012K->9010K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0120389 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.367: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6964K->6962K(7168K)] 9012K->9010K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125546 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
4.380: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6964K->6962K(7168K)] 9012K->9010K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128014 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.393: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6965K->6963K(7168K)] 9013K->9011K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127373 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.406: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6965K->6963K(7168K)] 9013K->9011K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0115721 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.417: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6965K->6963K(7168K)] 9013K->9011K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135953 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.431: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6966K->6963K(7168K)] 9014K->9011K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0143524 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.446: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6966K->6964K(7168K)] 9014K->9012K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130315 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.459: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6966K->6964K(7168K)] 9014K->9012K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130181 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.472: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6967K->6964K(7168K)] 9015K->9012K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0120396 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.484: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6967K->6965K(7168K)] 9015K->9013K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127537 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.497: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6967K->6965K(7168K)] 9015K->9013K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0144060 secs] [Times: user=0.08 sys=0.02, real=0.02 secs] 
4.512: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6967K->6965K(7168K)] 9015K->9013K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0122763 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.524: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6968K->6965K(7168K)] 9016K->9013K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127668 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.537: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6968K->6966K(7168K)] 9016K->9014K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126147 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.550: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6968K->6966K(7168K)] 9016K->9014K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0122727 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.562: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6968K->6966K(7168K)] 9016K->9014K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127376 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.575: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6969K->6967K(7168K)] 9017K->9015K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0129021 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.588: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6969K->6967K(7168K)] 9017K->9015K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123390 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
4.601: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6969K->6967K(7168K)] 9017K->9015K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0120841 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.613: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6970K->6967K(7168K)] 9018K->9015K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125294 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.625: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6970K->6968K(7168K)] 9018K->9016K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132482 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.639: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6970K->6968K(7168K)] 9018K->9016K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0118176 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.651: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6970K->6968K(7168K)] 9018K->9016K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0138160 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.665: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6971K->6969K(7168K)] 9019K->9017K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0138229 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
4.679: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6971K->6969K(7168K)] 9019K->9017K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131278 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.692: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6971K->6969K(7168K)] 9019K->9017K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133211 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.706: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6972K->6969K(7168K)] 9020K->9017K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126242 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.718: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6972K->6970K(7168K)] 9020K->9018K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0134349 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
4.732: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6972K->6970K(7168K)] 9020K->9018K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0134057 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.745: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6972K->6970K(7168K)] 9020K->9018K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130002 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.759: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6973K->6971K(7168K)] 9021K->9019K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130997 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.772: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6973K->6971K(7168K)] 9021K->9019K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0122661 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.784: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6973K->6971K(7168K)] 9021K->9019K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130545 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.797: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6973K->6971K(7168K)] 9021K->9019K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140005 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.812: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6974K->6972K(7168K)] 9022K->9020K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130148 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.825: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6974K->6972K(7168K)] 9022K->9020K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135352 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.838: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6974K->6972K(7168K)] 9022K->9020K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123890 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.851: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6975K->6973K(7168K)] 9023K->9021K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0139691 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.865: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6975K->6973K(7168K)] 9023K->9021K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125597 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.878: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6976K->6973K(7168K)] 9023K->9021K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126800 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.891: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6976K->6973K(7168K)] 9023K->9021K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133262 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.904: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6976K->6974K(7168K)] 9024K->9022K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140490 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.918: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6976K->6974K(7168K)] 9024K->9022K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0143943 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
4.933: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6976K->6974K(7168K)] 9024K->9022K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0142083 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
4.947: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6977K->6975K(7168K)] 9025K->9023K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128018 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.960: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6977K->6975K(7168K)] 9025K->9023K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0136307 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
4.974: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6977K->6975K(7168K)] 9025K->9023K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133364 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
4.988: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6978K->6976K(7168K)] 9026K->9024K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135177 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.001: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6978K->6976K(7168K)] 9026K->9024K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132427 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.015: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6978K->6976K(7168K)] 9026K->9024K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131351 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.028: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6978K->6976K(7168K)] 9026K->9024K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130005 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
5.041: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6979K->6977K(7168K)] 9027K->9025K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130111 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
5.054: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6979K->6977K(7168K)] 9027K->9025K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127074 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.067: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6979K->6977K(7168K)] 9027K->9025K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127748 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.080: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6980K->6978K(7168K)] 9028K->9026K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135239 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.094: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6980K->6978K(7168K)] 9028K->9026K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131971 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.107: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6980K->6978K(7168K)] 9028K->9026K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128798 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.120: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6980K->6978K(7168K)] 9028K->9026K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0137583 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.134: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6981K->6979K(7168K)] 9029K->9027K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132948 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
5.148: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6981K->6979K(7168K)] 9029K->9027K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140286 secs] [Times: user=0.03 sys=0.03, real=0.02 secs] 
5.162: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6981K->6979K(7168K)] 9029K->9027K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0167406 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
5.179: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6982K->6980K(7168K)] 9030K->9028K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0137809 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
5.193: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6982K->6980K(7168K)] 9030K->9028K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0129520 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
5.206: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6982K->6980K(7168K)] 9030K->9028K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123306 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.219: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6982K->6980K(7168K)] 9030K->9028K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135775 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
5.232: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6983K->6981K(7168K)] 9031K->9029K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140807 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
5.247: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6983K->6981K(7168K)] 9031K->9029K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125965 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
5.259: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6983K->6981K(7168K)] 9031K->9029K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130162 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.272: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6984K->6982K(7168K)] 9032K->9030K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0116013 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
5.284: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6984K->6982K(7168K)] 9032K->9030K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124659 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.297: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6984K->6982K(7168K)] 9032K->9030K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135636 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.311: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6984K->6982K(7168K)] 9032K->9030K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131165 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.324: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6985K->6983K(7168K)] 9033K->9031K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128011 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.337: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6985K->6983K(7168K)] 9033K->9031K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0143013 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
5.351: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6985K->6983K(7168K)] 9033K->9031K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135745 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
